//a


$GNRMC,103817.000,A,3356.04105,S,01851.82351,E,1.22,43.00,010921,,,A,V*25
$GNRMC,103818.000,A,3356.04071,S,01851.82443,E,1.50,43.00,010921,,,A,V*29
$GNRMC,103819.000,A,3356.04076,S,01851.82524,E,2.18,112.45,010921,,,A,V*14
$GNRMC,103820.000,A,3356.04054,S,01851.82633,E,1.75,112.45,010921,,,A,V*13
$GNRMC,103821.000,A,3356.04023,S,01851.82741,E,2.50,61.03,010921,,,A,V*25
$GNRMC,103822.000,A,3356.03985,S,01851.82834,E,1.57,61.03,010921,,,A,V*2D
$GNRMC,103823.000,A,3356.03941,S,01851.82932,E,2.21,41.87,010921,,,A,V*2F
$GNRMC,103824.000,A,3356.03884,S,01851.83042,E,2.60,39.29,010921,,,A,V*21
$GNRMC,103825.000,A,3356.03862,S,01851.83150,E,2.11,80.99,010921,,,A,V*25
$GNRMC,103826.000,A,3356.03843,S,01851.83281,E,2.16,72.06,010921,,,A,V*26
$GNRMC,103827.000,A,3356.03822,S,01851.83432,E,2.45,79.34,010921,,,A,V*22
$GNRMC,103828.000,A,3356.03812,S,01851.83577,E,2.14,76.83,010921,,,A,V*29
$GNRMC,103829.000,A,3356.03797,S,01851.83738,E,2.34,66.55,010921,,,A,V*2B
$GNRMC,103830.000,A,3356.03799,S,01851.83860,E,1.98,84.02,010921,,,A,V*24
$GNRMC,103831.000,A,3356.03826,S,01851.83991,E,3.04,116.17,010921,,,A,V*18
$GNRMC,103832.000,A,3356.03868,S,01851.84114,E,2.22,118.88,010921,,,A,V*1E
$GNRMC,103833.000,A,3356.03873,S,01851.84241,E,2.06,70.14,010921,,,A,V*2A
$GNRMC,103834.000,A,3356.03850,S,01851.84359,E,1.70,70.14,010921,,,A,V*26
$GNRMC,103835.000,A,3356.03858,S,01851.84478,E,1.84,70.14,010921,,,A,V*20
$GNRMC,103836.000,A,3356.03874,S,01851.84593,E,1.27,70.14,010921,,,A,V*20
$GNRMC,103837.000,A,3356.03884,S,01851.84700,E,0.90,70.14,010921,,,A,V*2B
